patient,cell,run,column,sign,variant,step,frame,n_steps,dt,dice_core,dice_edema,assd_core_mm,assd_edema_mm,rel_l2_log,rel_l2,max_abs_diff,mass,mass_out_of_field,ref_mass,ref_mass_out_of_field,qoi_mass,qoi_log10_mass,qoi_V_core,qoi_V_edema,qoi_log10_V_core,qoi_log10_V_edema,qoi_r95_core,qoi_r95_edema,qoi_centroid_drift,qoi_centroid_x_mm,qoi_centroid_y_mm,qoi_centroid_z_mm,qoi_R_g,qoi_anisotropy,qoi_log10_anisotropy,qoi_wm_fraction,qoi_n_core,qoi_n_edema,qoi_voxel_volume
p10,young_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,d120,2435,0.08754904849477582,,,,,0.003500125925358236,0.05770785531151862,0.0012657129110842033,1707.1173025844748,1499.7875308902676,1611.6384532665043,1414.312589591189,1836.732337107154,3.2640458721539365,0.0,0.0,0.0,0.0,0.0,0.0,4.21073580888091,127.90461995209944,102.18530982966898,90.54262163780666,34.60184320122158,1.2843165380162944,0.10867207495681755,0.4524791940367706,0.0,0.0,1.0
p10,young_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05040003841033561,pre,2560,0.0832792310152707,0.9654022152846085,0.9795710756326946,0.3811434302908726,0.3639319181487856,0.003924154480431097,0.02725277471017442,0.015838210494135196,41421.586845674814,7054.839208889991,40040.539381519106,6640.02252900079,42118.36770406051,4.624471531771383,12096.0,49151.0,4.082677680648112,4.691541194015399,14.45683229480096,22.38302928559939,0.4373491181442695,131.5753024541771,102.97005207948305,90.10004682788714,22.796223186761996,1.0657918970761067,0.027672414095443444,0.5212850132072604,12096.0,49151.0,1.0
p10,young_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05040003841033561,d34,2560,0.0832792310152707,,,,,0.0037391261228615132,0.05501561179577195,0.004831109950852924,5410.454516529153,4123.919206942937,5130.93201258152,3887.3684135094754,5727.255068752523,3.7579465252619157,0.0,0.0,0.0,0.0,0.0,0.0,3.314180642317749,128.77794879938426,102.40158868219437,90.4940478572431,32.05430543676054,1.237027771122997,0.09237944959685762,0.4888977053385632,0.0,0.0,1.0
p10,young_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05040003841033561,d55,2560,0.0832792310152707,,,,,0.003531607939603779,0.05822944677102838,0.0021425106214197076,2141.8153732660458,2031.5821789545869,2020.1983021889293,1914.6871948275902,2304.7690143991827,3.3626274066026625,0.0,0.0,0.0,0.0,0.0,0.0,4.1577508866922,127.9587757471852,102.190000082125,90.54708235878496,34.37703137105,1.2751738001043291,0.1055693810697541,0.4542034784640232,0.0,0.0,1.0
p10,young_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05040003841033561,d80,2560,0.0832792310152707,,,,,0.0036537420068378066,0.05827951234621748,0.0025110522345813194,2876.9258084963385,2620.4726874477715,2714.1799350847114,2469.7267326117,3095.6597029639724,3.490753213881761,0.0,0.0,0.0,0.0,0.0,0.0,4.1782363982795685,127.93786557072123,102.18782371461674,90.54506234490864,34.46670357709659,1.278740701629895,0.10678248875696399,0.45384490813129696,0.0,0.0,1.0
p10,young_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05040003841033561,d120,2560,0.0832792310152707,,,,,0.003519755844543649,0.058172763211357156,0.0012750554525796584,1707.812220183365,1500.4319812922547,1611.6384532665043,1414.312589591189,1837.4576391365804,3.264217335619474,0.0,0.0,0.0,0.0,0.0,0.0,4.211237564154031,127.90413018916263,102.18538594501877,90.5429330122953,34.60183839241867,1.284368260111549,0.10868956454571604,0.4524951732539026,0.0,0.0,1.0
p10,young_strong,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,pre,2579,0.07921765499151796,0.9718527965020951,0.9787892561089107,0.3050536789735533,0.3697875688434304,0.0036876892837585094,0.02526857726468748,0.014823139465694635,38771.4973940979,6269.272709494844,40040.539381519106,6640.02252900079,39403.17747412639,4.595531244765625,10669.0,45223.0,4.02816441942447,4.655368972452062,13.92838827718412,21.77154105707724,0.40309659853036683,131.60798840192317,102.97297630773795,90.08990825755471,22.534216655748704,1.0624524503699988,0.026309502483269152,0.5210979666468532,10669.0,45223.0,1.0
p10,young_strong,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d34,2579,0.07921765499151796,,,,,0.003480667768848794,0.04947219851629656,0.004403144201287831,4881.301514170745,3676.009647434674,5130.93201258152,3887.3684135094754,5168.170803902611,3.7133368583087374,0.0,0.0,0.0,0.0,0.0,0.0,3.2334483371156044,128.85625396785227,102.40329792456913,90.46475334030812,31.90970493074854,1.2304470158828413,0.09006291734387294,0.4895931276836809,0.0,0.0,1.0
p10,young_strong,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d55,2579,0.07921765499151796,,,,,0.0032797985864550148,0.0521879083698794,0.0019657408880668636,1911.9801377628526,1810.5078617640052,2020.1983021889293,1914.6871948275902,2059.558158328765,3.3137740601839814,0.0,0.0,0.0,0.0,0.0,0.0,4.088092932621651,128.02682066336922,102.18601686369759,90.51359637706723,34.3159188722939,1.2683700710742238,0.10324598570394333,0.45340571642930794,0.0,0.0,1.0
p10,young_strong,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d80,2579,0.07921765499151796,,,,,0.003491051960564591,0.05317490792964505,0.0023120163776916627,2565.9066991978825,2332.7602634913865,2714.1799350847114,2469.7267326117,2763.8256342692257,3.441510640560561,0.0,0.0,0.0,0.0,0.0,0.0,4.108625191148745,128.0059508832323,102.18354976473765,90.51164599825384,34.4051837393739,1.2718570974348178,0.10443831785175899,0.4530820503301086,0.0,0.0,1.0
p10,young_strong,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d120,2579,0.07921765499151796,,,,,0.0032994634241275394,0.05232101598421807,0.0011564205334424309,1525.4174636877467,1337.201670907711,1611.6384532665043,1414.312589591189,1642.904444650614,3.2156123045380576,0.0,0.0,0.0,0.0,0.0,0.0,4.141796076062125,127.97214722178711,102.1807169272509,90.50956057484181,34.54078109029856,1.2774029239463605,0.10632790591333648,0.45177150546529693,0.0,0.0,1.0
p10,young_strong,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.050106820054178866,pre,2453,0.0832792310152707,0.9717591327320761,0.9787118908213293,0.3061010735794711,0.3711644374508261,0.003701440402709778,0.025350099504046885,0.014870784764417722,38767.339396397365,6267.999349688435,40040.539381519106,6640.02252900079,39398.91519353956,4.59548426416198,10667.0,45216.0,4.028083007017838,4.655301744947294,13.92838827718412,21.77154105707724,0.4030349896735624,131.6080472375888,102.97298150339735,90.08989013172054,22.533747345162585,1.0624462767590843,0.026306978913444995,0.5210977686039244,10667.0,45216.0,1.0
p10,young_strong,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.050106820054178866,d34,2453,0.0832792310152707,,,,,0.0035265982900541185,0.0497531326023306,0.004417346882685164,4878.4120258779585,3674.763747586532,5130.93201258152,3887.3684135094754,5165.1066730428865,3.713079295271999,0.0,0.0,0.0,0.0,0.0,0.0,3.233563590997225,128.85614478598697,102.40329919496736,90.46481828666626,31.909624452687584,1.2304509275238305,0.09006429798145794,0.4895948919777204,0.0,0.0,1.0
p10,young_strong,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.050106820054178866,d55,2453,0.0832792310152707,,,,,0.0033310303996600846,0.052537646785272285,0.0019639235669894617,1910.8363089671634,1809.6524647872868,2020.1983021889293,1914.6871948275902,2058.31222025621,3.313511252472,0.0,0.0,0.0,0.0,0.0,0.0,4.0881180078782,128.02679656672117,102.18607974017007,90.51370919279078,34.31534071471207,1.2683737594284228,0.10324724860787289,0.45341796739684176,0.0,0.0,1.0
p10,young_strong,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.050106820054178866,d80,2453,0.0832792310152707,,,,,0.0034465531493848844,0.05257548503644515,0.0022872115681156005,2567.774101655266,2334.268539908766,2714.1799350847114,2469.7267326117,2765.818037726173,3.4418236046196755,0.0,0.0,0.0,0.0,0.0,0.0,4.10874051132534,128.00583504093706,102.1836008918857,90.51174931897359,34.4050117058897,1.2718763486295344,0.1044448914081578,0.4530929248217254,0.0,0.0,1.0
p10,young_strong,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.050106820054178866,d120,2453,0.0832792310152707,,,,,0.0033208592114376137,0.05248477846119866,0.0011604077455952162,1525.0782294201672,1336.908050335055,1611.6384532665043,1414.312589591189,1642.5282795871206,3.215512855591276,0.0,0.0,0.0,0.0,0.0,0.0,4.141839274885558,127.97210505278278,102.18077263668843,90.5096679314692,34.540326607855334,1.2774101059708671,0.10633034766823253,0.45178421304426675,0.0,0.0,1.0
p10,young_strong,log_alpha_plus,log_alpha,plus,,0.05,pre,2505,0.0832792310152707,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40040.539381519106,6640.02252900079,40040.539381519106,6640.02252900079,40703.06214104166,4.609627082958194,11287.0,47183.0,4.052617000746292,4.673794755207723,14.142135623730951,22.090722034374522,0.4195011236236064,131.59234408039572,102.97155562579094,90.09480907925358,22.661095469392055,1.0640524916779057,0.026963053037737796,0.5212063485964353,11287.0,47183.0,1.0
p10,young_strong,log_alpha_plus,log_alpha,plus,,0.05,d34,2505,0.0832792310152707,,,,,0.002225052488216047,0.04323719697979796,0.002983985441413383,4984.046374946639,3877.142301600037,5130.93201258152,3887.3684135094754,5283.949404342225,3.7229586504413197,0.0,0.0,0.0,0.0,0.0,0.0,3.3601108003698488,128.73311858421093,102.38386937141982,90.48807115716818,32.199971017482156,1.237899153843451,0.09268526607890305,0.48651039264836304,0.0,0.0,1.0
p10,young_strong,log_alpha_plus,log_alpha,plus,,0.05,d55,2505,0.0832792310152707,,,,,0.004030212510527576,0.010997159989065607,0.000405622813155088,2001.4075455519799,1908.70449148627,2020.1983021889293,1914.6871948275902,2156.1429157170724,3.333677543829286,0.0,0.0,0.0,0.0,0.0,0.0,4.13986985426909,127.97644439051675,102.18096730041866,90.52792812455705,34.411019831799706,1.2721102180874253,0.10452474105568557,0.4524999540837892,0.0,0.0,1.0
p10,young_strong,log_alpha_plus,log_alpha,plus,,0.05,d80,2505,0.0832792310152707,,,,,0.003528619201254169,0.011039984437403307,0.00040440203775048145,2688.9393939111574,2461.756523809148,2714.1799350847114,2469.7267326117,2896.688560329488,3.46190180421267,0.0,0.0,0.0,0.0,0.0,0.0,4.160459510890844,127.95546607458543,102.17863633138951,90.52586157096655,34.50004567832067,1.2756527603573,0.10573247314397427,0.4522138962235697,0.0,0.0,1.0
p10,young_strong,log_alpha_plus,log_alpha,plus,,0.05,d120,2505,0.0832792310152707,,,,,0.0029258994472053383,0.011280288997574101,0.00019453787725154208,1596.6630001683152,1409.4763094109871,1611.6384532665043,1414.312589591189,1719.8344835387384,3.23548665252111,0.0,0.0,0.0,0.0,0.0,0.0,4.193531695390032,127.92169953818494,102.17599994431255,90.52363855055461,34.6342383442375,1.2812428172582675,0.10763144371975678,0.45094495127733936,0.0,0.0,1.0
p10,young_strong,log_alpha_minus,log_alpha,minus,,0.05,pre,2505,0.0832792310152707,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40040.539381519106,6640.02252900079,40040.539381519106,6640.02252900079,40703.06214104166,4.609627082958194,11287.0,47183.0,4.052617000746292,4.673794755207723,14.142135623730951,22.090722034374522,0.4195011236236064,131.59234408039572,102.97155562579094,90.09480907925358,22.661095469392055,1.0640524916779057,0.026963053037737796,0.5212063485964353,11287.0,47183.0,1.0
p10,young_strong,log_alpha_minus,log_alpha,minus,,0.05,d34,2505,0.0832792310152707,,,,,0.002121234736685688,0.04656947887479031,0.0032203762821048365,5288.453163206552,3897.725426695253,5130.93201258152,3887.3684135094754,5590.582538539499,3.7474570637167983,0.0,0.0,0.0,0.0,0.0,0.0,3.1837322359281006,128.90476725963276,102.42133796411127,90.46993135803815,31.75402405802061,1.2292471014731157,0.08963919291036619,0.4920509777138532,0.0,0.0,1.0
p10,young_strong,log_alpha_minus,log_alpha,minus,,0.05,d55,2505,0.0832792310152707,,,,,0.003858706420686235,0.012471358000109055,0.0004282484716930518,2041.5628830145436,1920.8654033099097,2020.1983021889293,1914.6871948275902,2196.4797637761562,3.3417272064536796,0.0,0.0,0.0,0.0,0.0,0.0,4.100612750314767,128.01435330188124,102.19591313016409,90.53206168023695,34.26887380891455,1.2710954391264266,0.10417816041227414,0.45527630260872753,0.0,0.0,1.0
p10,young_strong,log_alpha_minus,log_alpha,minus,,0.05,d80,2505,0.0832792310152707,,,,,0.003402511979450095,0.012660538672149828,0.0004292753196176724,2742.8833704538238,2478.0387915521505,2714.1799350847114,2469.7267326117,2950.8773314789373,3.46995115617258,0.0,0.0,0.0,0.0,0.0,0.0,4.121117800035663,127.99347689198812,102.19358705379531,90.53017229928686,34.359263886597525,1.2746175821663606,0.10537990487440207,0.4548750515617634,0.0,0.0,1.0
p10,young_strong,log_alpha_minus,log_alpha,minus,,0.05,d120,2505,0.0832792310152707,,,,,0.0028557630957339185,0.013014556896950542,0.0002168369243457399,1628.6717789726404,1419.4074424174842,1611.6384532665043,1414.312589591189,1751.9892760071718,3.243531443507197,0.0,0.0,0.0,0.0,0.0,0.0,4.154129790578509,127.95979905098915,102.1909528048265,90.5282170430472,34.49566096654261,1.280182351242396,0.10727183566177653,0.453480737620287,0.0,0.0,1.0
p10,young_strong,log_k_ct_plus,log_k_ct,plus,,0.05,pre,2505,0.0832792310152707,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40040.539381519106,6640.02252900079,40040.539381519106,6640.02252900079,40703.06214104166,4.609627082958194,11287.0,47183.0,4.052617000746292,4.673794755207723,14.142135623730951,22.090722034374522,0.4195011236236064,131.59234408039572,102.97155562579094,90.09480907925358,22.661095469392055,1.0640524916779057,0.026963053037737796,0.5212063485964353,11287.0,47183.0,1.0
p10,young_strong,log_k_ct_plus,log_k_ct,plus,,0.05,d34,2505,0.0832792310152707,,,,,0.002290628717289347,0.04402040347778927,0.00378042155976413,4904.826383495924,3715.996522881329,5130.93201258152,3887.3684135094754,5192.520300547648,3.7153782031173126,0.0,0.0,0.0,0.0,0.0,0.0,3.2730447013017274,128.8178640067872,102.40239407647258,90.47926954585479,31.979276015535703,1.23364411219495,0.09118989032777233,0.4892753778531474,0.0,0.0,1.0
p10,young_strong,log_k_ct_plus,log_k_ct,plus,,0.05,d55,2505,0.0832792310152707,,,,,0.004411467618777905,0.08603817030973421,0.003365570770038996,1846.1471187569223,1749.7259155407723,2020.1983021889293,1914.6871948275902,1987.620663051958,3.298333502967236,0.0,0.0,0.0,0.0,0.0,0.0,4.122425694997944,127.99332380827256,102.18778741355372,90.53033029315895,34.343911651603925,1.2716530232914167,0.1043686281156371,0.45382438671511666,0.0,0.0,1.0
p10,young_strong,log_k_ct_plus,log_k_ct,plus,,0.05,d80,2505,0.0832792310152707,,,,,0.004546813895049423,0.085661398187555,0.0042212610725286676,2481.1926117209246,2257.7282539901,2714.1799350847114,2469.7267326117,2671.2128662197206,3.4267084978832307,0.0,0.0,0.0,0.0,0.0,0.0,4.1428245545125915,127.97258054828514,102.18529876709046,90.52834624113063,34.43298647219099,1.2751321614304325,0.10555519967616335,0.4534757294751713,0.0,0.0,1.0
p10,young_strong,log_k_ct_plus,log_k_ct,plus,,0.05,d120,2505,0.0832792310152707,,,,,0.006936994687256208,0.1300198520674643,0.0035800752750648583,1401.6902678230053,1230.0793315337216,1611.6384532665043,1414.312589591189,1508.8925211787978,3.178658305964222,0.0,0.0,0.0,0.0,0.0,0.0,4.17548572978556,127.93929371850797,102.18240527746431,90.5261981041165,34.56737559283476,1.2806102521367577,0.10741697431822776,0.45213236789555533,0.0,0.0,1.0
p10,young_strong,log_k_ct_minus,log_k_ct,minus,,0.05,pre,2505,0.0832792310152707,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40040.539381519106,6640.02252900079,40040.539381519106,6640.02252900079,40703.06214104166,4.609627082958194,11287.0,47183.0,4.052617000746292,4.673794755207723,14.142135623730951,22.090722034374522,0.4195011236236064,131.59234408039572,102.97155562579094,90.09480907925358,22.661095469392055,1.0640524916779057,0.026963053037737796,0.5212063485964353,11287.0,47183.0,1.0
p10,young_strong,log_k_ct_minus,log_k_ct,minus,,0.05,d34,2505,0.0832792310152707,,,,,0.0021829264443633755,0.043745666867233905,0.003754763775179179,5355.644977524731,4057.6878834473255,5130.93201258152,3887.3684135094754,5669.816013502922,3.7535689661915193,0.0,0.0,0.0,0.0,0.0,0.0,3.2730215979798785,128.81785193006962,102.40251331346762,90.47918023884306,31.980458355735866,1.2336737623592209,0.09120032830405728,0.4892644321506897,0.0,0.0,1.0
p10,young_strong,log_k_ct_minus,log_k_ct,minus,,0.05,d55,2505,0.0832792310152707,,,,,0.004212696437248743,0.0893130237496001,0.0034889032106501655,2200.911513363096,2085.962016713968,2020.1983021889293,1914.6871948275902,2369.58288660267,3.3746719046642766,0.0,0.0,0.0,0.0,0.0,0.0,4.1224178677818335,127.9932268080633,102.18817733216807,90.53013358786114,34.346064614127705,1.2717535526478772,0.10440295950819997,0.45382174874684605,0.0,0.0,1.0
p10,young_strong,log_k_ct_minus,log_k_ct,minus,,0.05,d80,2505,0.0832792310152707,,,,,0.0043411394419814444,0.08884647468727577,0.0043670538527782535,2955.915884070885,2689.682787065626,2714.1799350847114,2469.7267326117,3182.2821934358035,3.502738688704015,0.0,0.0,0.0,0.0,0.0,0.0,4.143113229183121,127.97211265942833,102.18601250962101,90.5281431311692,34.43633311876733,1.27534213883254,0.10562670953396223,0.45348651637533793,0.0,0.0,1.0
p10,young_strong,log_k_ct_minus,log_k_ct,minus,,0.05,d120,2505,0.0832792310152707,,,,,0.006638686180880382,0.1415128539973091,0.0038802884541457583,1840.2552441567884,1614.9226165188156,1611.6384532665043,1414.312589591189,1980.9467891313357,3.2968728099671147,0.0,0.0,0.0,0.0,0.0,0.0,4.176549637148091,127.93793533610653,102.18364935819694,90.52608855484382,34.572430252210665,1.2810265897148332,0.10755814430095531,0.45217125039116174,0.0,0.0,1.0
p10,young_strong,peak_plus,peak,plus,,0.05,pre,2505,0.0832792310152707,0.9340836678114784,0.9740805351115331,0.7308107543237209,0.46106986483913953,0.003056062021905089,0.040666308484474084,0.0232788954511578,41875.14150128251,7035.063859152328,40040.539381519106,6640.02252900079,42577.03002528091,4.629175363804568,12880.0,49694.0,4.109949580230588,4.6963126949376415,14.730919862656235,22.47220505424423,0.4249521338362007,131.5867790448262,102.97129442846504,90.09491442682771,22.731545912121998,1.0645839673727389,0.027179921414060743,0.5213310578985029,12880.0,49694.0,1.0
p10,young_strong,peak_plus,peak,plus,,0.05,d34,2505,0.0832792310152707,,,,,0.002950861004361092,0.05510886668807923,0.004492576817413038,5411.801615096023,4112.999704087775,5130.93201258152,3887.3684135094754,5730.734408315035,3.758210281485839,0.0,0.0,0.0,0.0,0.0,0.0,3.2765120189632206,128.81395906336854,102.40264139840738,90.47732259701621,32.016281387883716,1.233952106458093,0.09129830369672172,0.48866661348687984,0.0,0.0,1.0
p10,young_strong,peak_plus,peak,plus,,0.05,d55,2505,0.0832792310152707,,,,,0.0028356692844448564,0.05688772358627539,0.0020679287976086147,2136.4562982466828,2025.6862251167852,2020.1983021889293,1914.6871948275902,2300.494119749997,3.3618211275102294,0.0,0.0,0.0,0.0,0.0,0.0,4.117898060246603,127.99716685707095,102.18972133489858,90.52712403600381,34.35834156653042,1.2716463055505975,0.10436633386915534,0.45353109479181714,0.0,0.0,1.0
